CustomerID,Age,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Payment_Method,Customer_Service_Calls,Churn
CUST00836,24,3,27.424087298838643,5113.650126250306,Two year,DSL,No,No,Yes,No,No,No,Yes,Electronic check,7,1
CUST00837,63,64,42.635149434148595,4698.9360798646085,Two year,No,No,Yes,Yes,Yes,No,No,Yes,Bank transfer,6,0
CUST00838,30,44,93.02461470901459,1035.4788094898618,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,No,Credit card,1,1
CUST00839,57,53,79.88082963834914,1773.9652104768618,Two year,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Bank transfer,0,0
CUST00840,59,24,26.449127124916753,2556.919708388174,One year,No,No,No,Yes,No,No,Yes,No,Mailed check,8,0
CUST00841,26,60,107.72394571622004,1418.7554594582616,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Credit card,4,0
CUST00842,67,3,107.72617628261796,2025.4629119423,Month-to-month,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card,4,1
CUST00843,44,20,53.040800387577384,2214.0463110074893,Two year,No,No,No,No,No,No,Yes,No,Mailed check,9,0
CUST00844,75,46,54.04058433495647,2751.823281008571,One year,Fiber optic,No,Yes,No,No,No,No,No,Mailed check,3,0
CUST00845,19,15,118.90283583501738,6020.184577129156,One year,Fiber optic,No,Yes,No,No,No,Yes,No,Mailed check,1,1
CUST00846,22,25,82.61761715931382,4618.106410419746,Month-to-month,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,4,1
CUST00847,46,71,73.1316520568059,7891.3487084160715,Two year,No,Yes,No,Yes,No,No,Yes,No,Electronic check,1,1
CUST00848,54,17,103.81521835519244,3376.413033043021,Two year,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Credit card,6,0
CUST00849,55,9,48.52903383573164,6055.534083311708,Two year,DSL,No,Yes,Yes,No,Yes,No,No,Credit card,8,1
CUST00850,36,38,62.91825933963569,6984.600528874617,One year,Fiber optic,No,Yes,No,Yes,No,Yes,No,Credit card,8,0
CUST00851,25,48,46.77766754883342,5463.930095000531,Month-to-month,No,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer,5,1
CUST00852,65,60,98.91608465887315,3353.731449298218,Two year,Fiber optic,No,Yes,Yes,No,No,Yes,No,Mailed check,0,0
CUST00853,62,63,77.3349345635218,6053.397582891448,One year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Credit card,5,1
CUST00854,18,2,85.88250701400705,1708.9703884042103,One year,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Mailed check,4,1
CUST00855,39,72,45.230724983940654,2687.662104923046,One year,No,Yes,No,No,Yes,Yes,Yes,No,Electronic check,3,0
CUST00856,69,11,42.02253013773151,4418.8135152843815,Two year,Fiber optic,No,No,Yes,Yes,No,No,Yes,Mailed check,5,0
CUST00857,34,64,68.83746289829386,4645.734159560572,Two year,No,No,No,No,No,No,Yes,Yes,Bank transfer,5,0
CUST00858,24,72,93.75657490928268,274.91765623377273,Two year,No,Yes,Yes,No,No,No,Yes,Yes,Bank transfer,5,0
CUST00859,42,21,72.52397575201601,7566.402091172469,Two year,Fiber optic,Yes,No,No,Yes,No,No,No,Mailed check,1,0
CUST00860,62,18,23.264567754566862,5603.3554426173805,Two year,No,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer,6,0
CUST00861,21,64,106.85515063202888,4016.0596268319396,Two year,No,Yes,Yes,No,No,No,Yes,Yes,Bank transfer,3,1
CUST00862,53,38,26.468689351513156,7471.705151825636,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,8,0
CUST00863,23,32,115.58244837207522,3568.854965481545,Two year,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Credit card,9,0
CUST00864,77,11,22.51419582772727,7845.441005135937,Two year,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer,1,1
CUST00865,48,45,89.44504561307087,4147.049582223532,One year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Credit card,4,1
CUST00866,36,33,28.220706371178167,1002.8575829840378,Two year,No,Yes,Yes,No,Yes,No,No,No,Mailed check,3,0
CUST00867,78,41,111.06765794351396,6141.927682428291,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,8,1
CUST00868,61,8,66.44332362255427,5463.29202811494,One year,No,Yes,No,No,No,Yes,Yes,No,Bank transfer,3,1
CUST00869,71,11,33.75237748170154,6206.595098314136,Two year,No,No,No,Yes,Yes,No,No,Yes,Mailed check,7,1
CUST00870,56,51,54.08156997898466,7616.39202693288,Month-to-month,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,7,0
CUST00871,44,41,36.4824675346762,6234.265490943043,Two year,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Bank transfer,5,0
CUST00872,27,17,37.058191155709,4929.55915751151,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,Bank transfer,5,1
CUST00873,43,46,114.81083201714422,6872.740328650643,Month-to-month,No,No,No,Yes,No,No,No,Yes,Bank transfer,7,1
CUST00874,36,32,64.52461122847882,5418.6468709007995,Month-to-month,No,No,No,Yes,Yes,No,Yes,Yes,Mailed check,9,0
CUST00875,56,54,98.88022639053595,3324.1405489247923,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,Yes,Mailed check,8,1
CUST00876,79,20,83.96055611776819,7096.396137510009,One year,No,Yes,No,No,No,Yes,Yes,Yes,Bank transfer,4,0
CUST00877,20,33,87.64263623383923,1853.0136401965456,One year,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card,0,1
CUST00878,62,40,33.16934384720385,5745.666071778921,Month-to-month,No,No,No,No,No,Yes,No,No,Mailed check,0,0
CUST00879,30,32,43.418444681548564,7064.35129403198,Two year,No,No,No,Yes,No,No,Yes,No,Mailed check,1,0
CUST00880,67,2,98.67503351544369,5877.40050565604,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,No,Bank transfer,9,0
CUST00881,45,33,117.0766206474783,5608.47581052547,One year,No,Yes,Yes,No,Yes,Yes,No,No,Credit card,9,1
CUST00882,79,30,46.26756425986517,6045.842523167505,Two year,No,No,Yes,Yes,Yes,Yes,No,Yes,Bank transfer,4,1
CUST00883,75,33,47.156876475103985,3773.9364615750906,One year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed check,3,0
CUST00884,37,26,67.28971328109048,7005.948389040505,One year,DSL,No,Yes,Yes,No,No,No,Yes,Bank transfer,0,0
CUST00885,45,22,118.38403128554378,1707.1481535751204,Two year,DSL,No,Yes,No,Yes,Yes,No,No,Bank transfer,3,0
CUST00886,25,66,46.8958945826471,1106.3526864026803,Month-to-month,Fiber optic,No,Yes,No,Yes,No,No,Yes,Bank transfer,3,0
CUST00887,78,38,60.69719096342639,2355.519362936241,Month-to-month,No,Yes,No,No,Yes,No,No,No,Credit card,9,1
CUST00888,58,46,109.14800156235067,4299.461434522446,Month-to-month,DSL,No,Yes,No,No,Yes,No,Yes,Bank transfer,3,0
CUST00889,56,15,20.2921032621362,4133.438183733771,Month-to-month,DSL,No,No,Yes,No,No,Yes,No,Mailed check,0,1
CUST00890,18,44,23.976596498856956,6582.730185645034,Two year,No,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer,8,0
CUST00891,20,49,80.40716770712191,3296.0923855917376,Two year,No,No,Yes,No,No,No,Yes,Yes,Credit card,2,0
CUST00892,30,61,110.7380164712847,3926.320967702918,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,Electronic check,3,0
CUST00893,45,67,43.88566604019277,205.60469774922552,One year,No,No,No,Yes,No,No,Yes,Yes,Credit card,4,0
CUST00894,79,6,66.9641774680709,3336.9399678992186,Two year,DSL,Yes,Yes,No,No,No,Yes,No,Bank transfer,6,1
CUST00895,74,9,65.04653016578183,5217.416440307703,Month-to-month,No,No,Yes,No,No,No,Yes,Yes,Electronic check,5,1
CUST00896,77,6,67.29713460955102,222.51581195007822,One year,No,No,No,Yes,No,Yes,No,Yes,Bank transfer,4,1
CUST00897,66,32,82.25196957297452,2318.9675249713255,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Credit card,7,0
CUST00898,42,41,66.97437629906838,1742.8552383861804,Month-to-month,No,No,No,Yes,Yes,No,Yes,No,Electronic check,0,1
CUST00899,73,8,64.74681413224579,431.684888385747,Two year,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Electronic check,6,0
CUST00900,50,72,67.42884204312605,3886.1547103248463,Two year,No,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer,5,0
CUST00901,55,50,79.08674412710415,1535.6140165024365,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer,4,1
CUST00902,70,62,73.70074883513584,5970.344163087903,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Credit card,6,1
CUST00903,23,62,105.41359976505044,6798.630281730453,One year,No,No,Yes,No,Yes,Yes,No,Yes,Bank transfer,2,1
CUST00904,75,7,24.94968534936666,4410.122943086268,Two year,No,No,No,No,Yes,No,Yes,No,Electronic check,0,1
CUST00905,61,4,103.33170714730124,7855.488005917018,One year,DSL,Yes,Yes,No,Yes,No,Yes,No,Mailed check,8,0
CUST00906,62,6,104.3924612611724,3658.7807146177033,One year,No,Yes,No,No,Yes,Yes,No,No,Mailed check,1,1
CUST00907,49,58,48.490802153096084,4155.608860776832,One year,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card,9,1
CUST00908,62,22,66.28519550158506,7914.820256266226,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,Bank transfer,2,1
CUST00909,78,26,63.85384885374355,1929.2326441238856,One year,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Credit card,7,0
CUST00910,64,3,41.85098343541303,7546.112923447551,One year,Fiber optic,No,No,No,No,No,Yes,Yes,Mailed check,9,1
CUST00911,38,41,59.67968470863165,438.4166854409946,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Mailed check,8,0
CUST00912,33,60,24.438777217085445,3626.4564330792386,Two year,No,Yes,No,No,Yes,Yes,No,Yes,Bank transfer,2,0
CUST00913,71,14,47.782207278173445,653.0277458512196,Two year,No,No,No,No,Yes,Yes,No,No,Electronic check,5,1
CUST00914,38,12,101.66821754507181,5860.95446901778,One year,Fiber optic,No,Yes,Yes,Yes,No,No,No,Bank transfer,6,0
CUST00915,28,12,48.45623017628975,4906.430593452141,Month-to-month,No,No,Yes,No,No,No,Yes,No,Mailed check,0,1
CUST00916,77,13,101.82066687482475,5682.410681394012,Two year,No,Yes,Yes,No,No,No,Yes,Yes,Electronic check,6,0
CUST00917,54,25,73.15994646044308,3058.395159747334,One year,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Credit card,3,1
CUST00918,53,45,107.98626773611599,3018.9072788479043,One year,No,Yes,Yes,No,No,Yes,No,No,Mailed check,4,1
CUST00919,52,19,77.47795542644153,458.0223037910674,Month-to-month,No,No,No,No,No,Yes,Yes,Yes,Credit card,7,1
CUST00920,36,55,22.966822306473983,2864.565022284154,One year,No,Yes,Yes,No,No,No,Yes,No,Electronic check,3,1
CUST00921,37,45,87.54202075470891,7441.37837787027,Two year,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Credit card,3,1
CUST00922,74,8,24.485356802356865,3095.8896437255466,Month-to-month,No,Yes,No,No,No,Yes,Yes,No,Mailed check,7,1
CUST00923,35,53,65.05970189831339,6667.804879153563,Two year,DSL,No,Yes,Yes,No,Yes,No,No,Bank transfer,4,0
CUST00924,64,55,112.9426694473114,6754.371487524479,Two year,DSL,Yes,Yes,Yes,No,No,Yes,No,Credit card,5,0
CUST00925,58,32,36.520393933785016,3048.6051353959474,Two year,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,4,0
CUST00926,66,51,58.98723529415441,5092.710575129893,One year,DSL,Yes,No,No,No,Yes,Yes,No,Mailed check,0,0
CUST00927,31,44,92.98603088484784,853.4356579571631,One year,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Electronic check,6,1
CUST00928,32,70,108.22585560948475,919.0607878007843,Two year,DSL,Yes,No,No,No,No,Yes,No,Mailed check,5,1
CUST00929,48,18,87.09430047425079,484.3955429275352,Two year,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,1,1
CUST00930,18,22,45.81732541911692,4690.019237663365,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer,6,0
CUST00931,70,37,87.46078529162162,3465.9607232461667,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Credit card,5,0
CUST00932,71,56,49.672764110409,4429.455617647497,One year,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,Credit card,4,0
CUST00933,71,59,91.84292298187353,4216.478205016264,One year,No,Yes,No,Yes,No,No,No,No,Credit card,7,1
CUST00934,20,3,115.40331275850406,2866.603629616769,Month-to-month,Fiber optic,No,Yes,Yes,No,No,Yes,No,Credit card,4,1
CUST00935,33,28,92.13934511062882,5452.039977105436,Two year,DSL,Yes,No,No,No,No,No,Yes,Bank transfer,1,1
CUST00936,40,35,106.28805029124123,6092.164859239487,One year,DSL,No,No,No,Yes,Yes,Yes,No,Electronic check,5,0
CUST00937,74,61,20.210384317588343,215.56324513363813,Two year,Fiber optic,No,Yes,No,No,No,Yes,No,Credit card,0,0
CUST00938,28,54,91.75721247315944,1737.2141681741386,Month-to-month,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,4,1
CUST00939,29,63,102.95875568652504,5734.563357858361,One year,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Mailed check,5,1
CUST00940,27,7,24.05587375446814,3154.2993638072903,One year,No,Yes,No,Yes,Yes,Yes,No,Yes,Mailed check,6,0
CUST00941,49,49,107.15977272882306,5333.623180838705,Month-to-month,DSL,No,Yes,No,No,No,Yes,No,Credit card,1,1
CUST00942,33,31,45.66942283100458,2841.0050119030116,One year,No,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,0,0
CUST00943,25,58,86.52921019780553,3186.965703404133,Month-to-month,No,No,Yes,No,Yes,No,No,Yes,Electronic check,5,0
CUST00944,55,61,100.03548790234066,1353.5631021485108,One year,DSL,No,Yes,No,No,Yes,No,No,Electronic check,2,1
CUST00945,29,24,86.26645130593555,2140.0250553626643,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Mailed check,4,1
CUST00946,41,20,29.228479207325723,4882.752884309939,One year,Fiber optic,Yes,No,No,No,Yes,Yes,No,Credit card,1,1
CUST00947,45,37,79.63215188603684,3521.9885793898143,Two year,Fiber optic,No,Yes,Yes,Yes,No,No,No,Electronic check,0,0
CUST00948,70,4,74.95836567221437,6216.9911952623015,Two year,No,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,0,1
CUST00949,25,20,110.03212680742715,6835.4211440129075,Two year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Bank transfer,3,0
CUST00950,75,60,60.42397296442092,4379.006703912402,One year,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Credit card,9,0
CUST00951,45,24,52.108109708705015,6090.3116072428675,One year,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer,1,0
CUST00952,53,50,94.98507644364662,2524.545654237103,Two year,DSL,Yes,No,No,Yes,Yes,No,Yes,Mailed check,0,1
CUST00953,43,49,61.267532608339664,3378.272601660618,Two year,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Mailed check,5,0
CUST00954,25,51,84.6096175005063,5730.943642112965,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Bank transfer,3,1
CUST00955,75,36,84.64500901246069,3151.074743254542,Month-to-month,Fiber optic,No,Yes,No,No,No,Yes,No,Credit card,9,1
CUST00956,77,66,108.80390643601179,4749.188987756012,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,6,1
CUST00957,67,34,79.86924023190974,1564.4449547518407,Two year,DSL,Yes,Yes,No,No,No,Yes,No,Mailed check,5,0
CUST00958,45,36,70.21536099619868,4838.193388266934,Two year,DSL,No,No,No,Yes,No,Yes,Yes,Credit card,4,0
CUST00959,45,6,33.887132639651696,6905.95828709246,Two year,DSL,Yes,No,Yes,Yes,Yes,No,No,Credit card,9,1
CUST00960,54,39,31.573760667870538,6962.253154605062,Month-to-month,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Mailed check,1,1
CUST00961,58,42,35.43215652830794,5822.3208100033635,One year,No,Yes,No,No,No,No,No,Yes,Mailed check,4,1
CUST00962,53,58,37.18484813270945,5991.451694701395,Two year,DSL,No,Yes,No,No,Yes,No,Yes,Credit card,8,0
CUST00963,44,12,83.7877092663634,4507.626816690536,One year,Fiber optic,Yes,No,Yes,No,No,No,No,Electronic check,8,1
CUST00964,71,3,94.09812502745785,4718.877912310016,One year,Fiber optic,No,No,No,No,No,No,No,Bank transfer,1,0
CUST00965,34,18,72.99915229264187,1155.839593143092,One year,DSL,No,No,Yes,Yes,No,No,Yes,Mailed check,6,0
CUST00966,26,40,102.9017732545491,3606.487588528279,Month-to-month,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,9,1
CUST00967,50,21,119.12632267336332,3661.132642702274,One year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card,3,1
CUST00968,70,15,102.0012629119356,7672.132901775147,Two year,Fiber optic,Yes,No,No,No,Yes,Yes,No,Bank transfer,2,1
CUST00969,37,26,89.48823736759591,3505.5862147239864,Month-to-month,No,Yes,No,No,Yes,Yes,Yes,No,Electronic check,0,0
CUST00970,30,8,73.24926994371467,4439.806894731785,Two year,Fiber optic,No,Yes,No,No,Yes,No,Yes,Credit card,2,1
CUST00971,45,42,64.88530716747081,4312.68605430491,Two year,DSL,Yes,No,Yes,No,Yes,No,No,Electronic check,8,0
CUST00972,65,44,28.439238054454236,5130.417564650184,Month-to-month,No,No,No,Yes,Yes,Yes,No,Yes,Credit card,8,0
CUST00973,46,14,59.93687483946909,6011.0393675219775,Two year,Fiber optic,No,No,Yes,Yes,No,Yes,No,Electronic check,6,1
CUST00974,30,2,111.01346367821343,1877.8308217498898,Two year,Fiber optic,No,No,No,No,Yes,Yes,Yes,Credit card,2,0
CUST00975,63,37,100.8022629906553,4276.922910877642,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,2,0
CUST00976,52,69,41.605136501168715,6624.74988779664,Two year,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Credit card,3,1
CUST00977,78,38,66.66077846972158,3758.6062393163406,One year,No,Yes,Yes,No,Yes,Yes,No,No,Electronic check,6,0
CUST00978,23,41,101.67232025585446,2299.814616351227,Two year,DSL,No,No,Yes,Yes,Yes,No,Yes,Credit card,6,1
CUST00979,35,62,26.738455478552254,5272.201695314763,One year,DSL,No,No,Yes,Yes,No,Yes,No,Electronic check,1,1
CUST00980,68,60,58.73925856686593,6607.762426813071,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Mailed check,4,0
CUST00981,22,14,105.18412368739476,598.8083141263915,Month-to-month,No,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer,6,1
CUST00982,64,2,60.389786417012374,6236.644818917094,Month-to-month,DSL,No,Yes,Yes,No,No,No,Yes,Credit card,6,1
CUST00983,42,70,27.761464473144088,6591.0186703979925,Two year,DSL,No,No,No,Yes,Yes,No,Yes,Electronic check,5,0
CUST00984,19,17,74.25343685322514,3746.031127949994,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Mailed check,9,1
CUST00985,27,28,106.17424949182954,7868.114688865892,Two year,DSL,No,No,No,Yes,No,Yes,Yes,Credit card,9,0
CUST00986,73,66,79.02855429531597,6314.995891587742,Month-to-month,Fiber optic,Yes,No,Yes,No,No,No,No,Credit card,7,0
CUST00987,47,35,42.627910821423185,6211.93426267576,One year,DSL,Yes,Yes,No,No,No,No,Yes,Credit card,2,0
CUST00988,67,5,58.423962013738134,6007.924737855367,Two year,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Bank transfer,0,0
CUST00989,76,65,65.01233611819322,1289.8040154243647,One year,DSL,Yes,No,No,No,Yes,No,No,Electronic check,2,0
CUST00990,62,40,77.92663538205268,1816.1240029787855,One year,No,No,Yes,No,No,No,Yes,Yes,Electronic check,1,0
CUST00991,22,56,95.93510257526131,3765.5220385689577,Two year,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Credit card,1,1
CUST00992,72,36,29.88736176406354,2185.6343646797804,One year,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Credit card,1,0
CUST00993,73,45,108.96520330175663,3380.4036814389196,Two year,Fiber optic,Yes,No,No,Yes,No,Yes,No,Credit card,4,0
CUST00994,50,23,21.23097030160756,7118.866468391074,One year,Fiber optic,No,No,No,No,No,Yes,Yes,Mailed check,0,0
CUST00995,71,47,57.005233467425526,6612.182445846227,Two year,No,Yes,No,No,No,No,Yes,No,Credit card,9,0
CUST00996,18,31,22.742030997265765,5077.3150399918595,Two year,DSL,No,No,Yes,Yes,Yes,No,No,Bank transfer,3,0
CUST00997,35,11,59.297422534529126,6879.151114583718,Month-to-month,Fiber optic,No,Yes,Yes,No,No,No,Yes,Electronic check,9,0
CUST00998,49,10,72.58125988733238,6291.801873236269,Two year,No,Yes,No,No,No,Yes,No,No,Bank transfer,4,0
CUST00999,64,67,71.16813865815118,3488.980961543035,Two year,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card,1,0
CUST01000,66,14,36.562834702826535,1688.4147011945665,One year,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,4,0
